"RTL_STORE_CD","ITEM_MASTER_SKU_DSC","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_PREMISE_TYPE_CD","WJXBFS1"
"100767364","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",123
"100767364","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101650560","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"107171463","CORONA EX 3.2 12PK BT","EXTENDED MASTER OFF-PREMISE","OFFICE BUILDING","OFF",6
"100764173","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"100906879","CORONA EX 3.2 6PK BT","DRUG","CONVENTIONAL DRUG","OFF",7
"100765625","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"100398318","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",4
"101934984","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",188
"101934984","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"107273595","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERCENTER","OFF",26
"101403901","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",285
"101765413","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",96.75
"200593256","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5
"101476210","CORONA EX 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",208
"104025461","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"200470288","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",17
"100549491","CORONA EX 24PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",10
"100549491","CORONA EX 18PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",56.25
"101779721","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"101779721","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",54
"101403656","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",34
"101403656","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"101476186","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",152
"101476186","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101476258","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"107410909","MODELO ESP 3.2 12PK CAN","DINING","CASUAL DINING","ON",27
"101403841","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",31.5
"107517773","VICTORIA 12PK BT","DINING","CASUAL DINING","ON",2
"101620506","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",70.5
"100764471","MODELO NEGRA 1/4 BL KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.4444
"107269625","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",12
"101000550","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",31.5
"101926800","PACIFICO 6PK BT","DINING","CASUAL DINING","ON",3
"101926800","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",12
"100398950","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",9
"203505996","MODELO ESP 16OZ 4PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1.3333
"100657603","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"100763567","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",106
"100763567","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"107437036","CORONA LT 12PK CAN","DINING","CASUAL DINING","ON",4
"107437036","MODELO ESP 12PK CAN","DINING","CASUAL DINING","ON",3
"107437036","PACIFICO 6PK BT","DINING","CASUAL DINING","ON",2
"107437000","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",46
"105528877","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",12
"105528877","CORONA EX 6PK BT","DINING","CASUAL DINING","ON",6
"101735536","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",26
"102240300","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"201930304","MODELO CHELADA 24OZ CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",24
"107430701","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",37.5
"101404095","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",20
"100298088","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",25
"107239245","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"100763081","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",118.5
"100763081","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",182
"100763081","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",126
"107473764","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",241
"107473764","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",27
"200925335","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",14
"103614025","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",53
"100315413","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",49
"101936710","CORONA EX 3.2 6PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",4
"201873234","CORONA EX 12PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",29
"100765043","CORONA EX 12PK CAN","LIQUOR","LIQUOR SUPER STORE","OFF",20
"103792882","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",152.25
"101000537","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",42
"102589549","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1.7499
"101403888","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101403888","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",229
"101403888","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"102338291","MODELO ESP 3.2 12PK CAN","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","ON",9
"102101050","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",75
"100991421","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"100991421","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.5
"201735733","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",0.75
"101000481","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",69
"101404005","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",47
"101779659","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"107316250","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"103812845","CORONA EX 12PK BT","LIQUOR","WINE SPECIALTY STORE","OFF",5
"201732274","CORONA LT 18PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",0.75
"101403969","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"102241685","CORONA EX 3.2 6PK BT","GROCERY","SUPERCENTER","OFF",25
"100316572","PACIFICO 24OZ CAN LSE","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"107034669","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"107034669","CORONA EX 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"107409034","MODELO ESP 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",60
"107409034","CORONA EX 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",62
"102346802","MODELO ESP 3.2 12PK BT","DINING","QUICK SERVICE RESTAURANT","ON",1
"107340719","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"101403817","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",34
"101403817","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101956842","CORONA EX 3.2 12PK BT","DINING","FAST CASUAL","ON",3
"100472333","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",13
"101496477","MODELO CHELADA 24OZ CAN","GROCERY","SUPERCENTER","OFF",22
"300319460","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"200969451","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",5
"100517783","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"105217192","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",158
"202246327","CORONA LT 18PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",114.75
"202246327","VICTORIA 12PK CAN","BAR/NIGHTCLUB","SPORTS BAR","ON",1
"200273764","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",27
"101960812","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",38
"101754587","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"101604340","MODELO ESP 16OZ 4PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.3333
"101719834","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"101794353","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.75
"202018052","VICTORIA 12PK BT","DINING","CASUAL DINING","ON",7
"201738776","MODELO ESP 24PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",3
"101779698","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",50
"103850036","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101404031","MODELO NEGRA 12PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",7
"101798585","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",67
"107499091","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100682113","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13.4163
"102272317","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"101403935","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.5
"103919847","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"101926645","CORONITA 7OZ 24PK BT","DINING","CASUAL DINING","ON",77.5833
"101403710","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"100767074","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",28
"200484522","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",32.25
"200767400","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",75
"100504110","CORONITA 3.2 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",23.9153
"101735574","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101864183","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",79
"301738848","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",169
"101767026","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",-1
"200474006","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",69
"101735473","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101735473","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"200627086","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",40.75
"101403870","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101403804","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",30
"101902868","CORONITA 3.2 7OZ 6PK BT","GROCERY","SUPERCENTER","OFF",2.3333
"101404128","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101403728","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",494
"101403728","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"103927798","MODELO ESP 3.2 6PK BT","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",5
"107271818","CORONA LT 24PK BT","DINING","FAST CASUAL","ON",7
"200765393","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"200765393","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"201860460","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"102002753","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",176.0009
"102054995","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"101733025","MODELO ESP 18PK CAN","DINING","CASUAL DINING","ON",4.5
"103781794","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"101878823","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",1
"101688176","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"101403861","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"100991424","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"101000297","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"102171481","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"103752286","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",49
"100091998","MODELO ESP 3.2 6PK BT","GROCERY","SUPERETTE","OFF",2
"400091388","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"101431149","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",32
"101000472","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",58
"100768119","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",16
"102195634","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101404069","CORONA LIGHT 1/2 BL KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",20.6667
"101404069","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",48
"101403976","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101735777","CORONA LT 6PK BT","LIQUOR","WINE SPECIALTY STORE","OFF",22
"103943103","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",1
"102242163","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"202912383","CORONA EX 3.2 24OZ BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",7
"202912383","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",44
"103797533","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",104
"100766228","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22
"202242910","MODELO ESP 3.2 12PK BT","DINING","FAST CASUAL","ON",4
"102007195","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",6
"100683776","CORONA EX 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",23
"100683776","MODELO ESP 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",32
"201737942","CORONA EX 18PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",17.25
"101832436","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",7
"101822995","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",29
"200398777","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7
"101735339","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"201403974","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",69
"101739160","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",2.25
"101403883","MODELO ESP 1/2 BL","LIQUOR","CONVENTIONAL LIQUOR","OFF",89.5557
"101995897","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"107436792","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18.6664
"107436792","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",28
"101000555","CORONA FAMILIAR 32OZ BT","LIQUOR","LIQUOR SUPER STORE","OFF",222.6674
"101000555","CERVEZAS CLASICAS 12PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",30
"101535130","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"107300879","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",80
"107090373","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21.5833
"201000570","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",16
"201000570","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"401739483","CORONA EX 6PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",3
"107331293","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"100765411","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"100766794","PACIFICO 24OZ CAN LSE","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"107393316","MODELO ESP 3.2 18PK CAN","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","OFF",4.5
"100768056","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101686822","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"100765982","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",323
"203936571","CORONA LIGHT 1/2 BL KEG","DINING","CASUAL DINING","ON",20.6667
"203936571","MODELO ESP 24PK BT","DINING","CASUAL DINING","ON",22
"107373262","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"101403723","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",63
"100768322","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"100768304","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",19.9995
"101476128","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",221.25
"101403898","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",136
"101403898","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",46.5
"105527923","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",0.75
"101403770","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",42
"102676465","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",143
"102608300","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",77
"107180938","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",37.5
"100514507","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"101403663","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"102001293","CORONA EX 3.2 6PK BT","GROCERY","SUPERCENTER","OFF",83
"107183591","MODELO ESP 3.2 18PK CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",9.75
"101404035","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"101404035","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"201000292","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"102178117","MODELO ESP 3.2 6PK BT","DINING","CASUAL DINING","ON",6
"100273766","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"100763182","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"101404038","CORONA EX 18PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",0.75
"101616905","PACIFICO 12PK BT","BAR/NIGHTCLUB","PREMIUM BAR","ON",9
"101732293","MODELO ESP 12PK BT","DINING","CASUAL DINING","ON",15
"102013504","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",1
"201733481","MODELO NEGRA 6PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",4
"101696015","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","OFF",9
"100090354","CORONITA 7OZ 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",3.4998
"107169249","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101403814","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",27
"101780965","CORONA EX 24OZ BT","MILITARY OFF-PREMISE","MILITARY CONVENIENCE STORE","OFF",7
"101780965","CORONA LT 12PK BT","MILITARY OFF-PREMISE","MILITARY CONVENIENCE STORE","OFF",81
"201855889","CORONA EX 3.2 18PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",139.5
"101403983","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",38
"101403983","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",49
"107475226","CORONA LT 12PK CAN","LIQUOR","LIQUOR SUPER STORE","OFF",17
"100091796","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",25
"101404042","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",85
"101404042","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21.3328
"102177500","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",60
"101403659","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101404006","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",19
"101404006","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"101922137","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",124
"101922137","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"201733481","CORONA LT 18PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",24.75
"100289099","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",39
"101404061","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"101404060","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"107022598","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101790623","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"107354744","PACIFICO 24OZ CAN LSE","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101403781","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"201000553","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101404081","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",19
"102492281","MODELO ESP 3.2 6PK BT","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","ON",31
"102018423","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25.6667
"103779204","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",3
"101987228","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22
"101476209","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22
"101476209","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",28
"101476209","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"207409034","MODELO ESP 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",46
"101404077","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",159
"201403912","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"200743032","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"103633570","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"107485048","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"201737465","MODELO ESP 1/2 BL","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",6.8889
"100683813","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"101403653","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101476222","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",64
"107296408","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","OFF",-2
"201732236","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",85.5
"200930438","CORONITA 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",1.7499
"101403752","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",161
"201403645","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
